Index Nabijacky;Index Udalosti;Cas Zaciatku;Cas Konca;CasTrvania;Miesto;Rychlost nabijania
5;22;452;458;6;112;2.0
5;23;458;462;4;112;2.0
5;24;462;468;6;112;2.0
5;25;468;472;4;112;2.0
5;26;472;478;6;112;2.0
5;27;478;482;4;112;2.0
5;28;482;488;6;112;2.0
5;29;488;492;4;112;2.0
5;30;492;507;15;112;2.0
5;31;507;508;1;112;2.0
5;32;508;524;16;112;2.0
5;33;524;528;4;112;2.0
5;34;528;542;14;112;2.0
5;35;542;548;6;112;2.0
5;36;548;562;14;112;2.0
5;37;562;568;6;112;2.0
5;38;568;582;14;112;2.0
5;39;582;588;6;112;2.0
5;40;588;602;14;112;2.0
5;41;602;608;6;112;2.0
5;42;608;622;14;112;2.0
5;43;622;628;6;112;2.0
5;44;628;642;14;112;2.0
5;45;642;648;6;112;2.0
5;46;648;662;14;112;2.0
5;47;662;668;6;112;2.0
5;48;668;682;14;112;2.0
5;49;682;688;6;112;2.0
5;50;688;702;14;112;2.0
5;51;702;708;6;112;2.0
5;52;708;722;14;112;2.0
5;53;722;728;6;112;2.0
5;54;728;742;14;112;2.0
5;55;742;748;6;112;2.0
5;56;748;762;14;112;2.0
5;57;762;768;6;112;2.0
5;58;768;782;14;112;2.0
5;59;782;788;6;112;2.0
5;60;788;798;10;112;2.0
5;61;798;802;4;112;2.0
5;62;802;808;6;112;2.0
5;63;808;818;10;112;2.0
5;64;818;822;4;112;2.0
5;65;822;828;6;112;2.0
5;66;828;838;10;112;2.0
5;67;838;842;4;112;2.0
5;68;842;848;6;112;2.0
5;69;848;852;4;112;2.0
5;70;852;858;6;112;2.0
5;71;858;862;4;112;2.0
5;72;862;868;6;112;2.0
5;73;868;872;4;112;2.0
5;74;872;878;6;112;2.0
5;75;878;882;4;112;2.0
5;76;882;888;6;112;2.0
5;77;888;892;4;112;2.0
5;78;892;898;6;112;2.0
5;79;898;902;4;112;2.0
5;80;902;908;6;112;2.0
5;81;908;912;4;112;2.0
5;82;912;918;6;112;2.0
5;83;918;922;4;112;2.0
5;84;922;928;6;112;2.0
5;85;928;932;4;112;2.0
5;86;932;938;6;112;2.0
5;87;938;942;4;112;2.0
5;88;942;948;6;112;2.0
5;89;948;952;4;112;2.0
5;90;952;958;6;112;2.0
5;91;958;962;4;112;2.0
5;92;962;968;6;112;2.0
5;93;968;972;4;112;2.0
5;94;972;978;6;112;2.0
5;95;978;982;4;112;2.0
5;96;982;988;6;112;2.0
5;97;988;992;4;112;2.0
5;98;992;998;6;112;2.0
5;99;998;1002;4;112;2.0
5;100;1002;1008;6;112;2.0
5;101;1008;1012;4;112;2.0
5;102;1012;1018;6;112;2.0
5;103;1018;1027;9;112;2.0
5;104;1027;1033;6;112;2.0
5;105;1033;1042;9;112;2.0
5;106;1042;1048;6;112;2.0
5;107;1048;1057;9;112;2.0
5;108;1057;1063;6;112;2.0
5;109;1063;1072;9;112;2.0
5;110;1072;1078;6;112;2.0
5;111;1078;1087;9;112;2.0
5;112;1087;1093;6;112;2.0
5;113;1093;1102;9;112;2.0
5;114;1102;1108;6;112;2.0
5;115;1108;1117;9;112;2.0
5;116;1117;1120;3;112;2.0
5;117;1120;1129;9;112;2.0
5;118;1129;1135;6;112;2.0
5;119;1135;1144;9;112;2.0
5;120;1144;1150;6;112;2.0
5;121;1150;1159;9;112;2.0
5;122;1159;1165;6;112;2.0
5;123;1165;1179;14;112;2.0
5;124;1179;1185;6;112;2.0
5;125;1185;1199;14;112;2.0
5;126;1199;1205;6;112;2.0
5;127;1205;1219;14;112;2.0
5;128;1219;1230;11;112;2.0
5;129;1230;1239;9;112;2.0
5;130;1239;1255;16;112;2.0
5;131;1255;1264;9;112;2.0
5;132;1264;1280;16;112;2.0
5;133;1280;1289;9;112;2.0
5;134;1289;1305;16;112;2.0
5;135;1305;1314;9;112;2.0
5;136;1314;1325;11;112;2.0
5;137;1325;1339;14;112;2.0
5;138;1339;1345;6;112;2.0
5;139;1345;1366;21;112;2.0
5;140;1366;1367;1;112;2.0
5;141;1367;1384;17;112;2.0
5;142;1384;1399;15;112;2.0
5;143;1399;1414;15;112;2.0
5;144;1414;1429;15;112;2.0
5;145;1429;1444;15;112;2.0
5;146;1444;1459;15;112;2.0
5;147;1459;1474;15;112;2.0
5;148;1474;1489;15;112;2.0
5;149;1489;1504;15;112;2.0
5;150;1504;1519;15;112;2.0
5;151;1519;1534;15;112;2.0
5;152;1534;1549;15;112;2.0
5;153;1549;1564;15;112;2.0
5;154;1564;1579;15;112;2.0
5;155;1579;1594;15;112;2.0
5;156;1594;1609;15;112;2.0
5;157;1609;1624;15;112;2.0
5;158;1624;1639;15;112;2.0
5;159;1639;1654;15;112;2.0
5;160;1654;1669;15;112;2.0
5;161;1669;1680;11;112;2.0
6;0;245;334;89;112;2.0
6;1;334;342;8;112;2.0
6;2;342;349;7;112;2.0
6;3;349;357;8;112;2.0
6;4;357;364;7;112;2.0
6;5;364;370;6;112;2.0
6;6;370;378;8;112;2.0
6;7;378;382;4;112;2.0
6;8;382;388;6;112;2.0
6;9;388;392;4;112;2.0
6;10;392;398;6;112;2.0
6;11;398;402;4;112;2.0
6;12;402;408;6;112;2.0
6;13;408;412;4;112;2.0
6;14;412;418;6;112;2.0
6;15;418;422;4;112;2.0
6;16;422;428;6;112;2.0
6;17;428;432;4;112;2.0
6;18;432;438;6;112;2.0
6;19;438;442;4;112;2.0
6;20;442;448;6;112;2.0
6;21;448;452;4;112;2.0
6;22;452;458;6;112;2.0
6;23;458;462;4;112;2.0
6;24;462;468;6;112;2.0
6;25;468;472;4;112;2.0
6;26;472;478;6;112;2.0
6;27;478;482;4;112;2.0
6;28;482;488;6;112;2.0
6;29;488;492;4;112;2.0
6;30;492;507;15;112;2.0
6;31;507;508;1;112;2.0
6;32;508;524;16;112;2.0
6;33;524;528;4;112;2.0
6;34;528;542;14;112;2.0
6;35;542;548;6;112;2.0
6;36;548;562;14;112;2.0
6;37;562;568;6;112;2.0
6;38;568;582;14;112;2.0
6;39;582;588;6;112;2.0
6;40;588;602;14;112;2.0
6;41;602;608;6;112;2.0
6;42;608;622;14;112;2.0
6;43;622;628;6;112;2.0
6;44;628;642;14;112;2.0
6;45;642;648;6;112;2.0
6;46;648;662;14;112;2.0
6;47;662;668;6;112;2.0
6;48;668;682;14;112;2.0
6;49;682;688;6;112;2.0
6;50;688;702;14;112;2.0
6;51;702;708;6;112;2.0
6;52;708;722;14;112;2.0
6;53;722;728;6;112;2.0
6;54;728;742;14;112;2.0
6;55;742;748;6;112;2.0
6;56;748;762;14;112;2.0
6;57;762;768;6;112;2.0
6;58;768;782;14;112;2.0
6;59;782;788;6;112;2.0
6;60;788;798;10;112;2.0
6;61;798;802;4;112;2.0
6;62;802;808;6;112;2.0
6;63;808;818;10;112;2.0
6;64;818;822;4;112;2.0
6;65;822;828;6;112;2.0
6;66;828;838;10;112;2.0
6;67;838;842;4;112;2.0
6;68;842;848;6;112;2.0
6;69;848;852;4;112;2.0
6;70;852;858;6;112;2.0
6;71;858;862;4;112;2.0
6;72;862;868;6;112;2.0
6;73;868;872;4;112;2.0
6;74;872;878;6;112;2.0
6;75;878;882;4;112;2.0
6;76;882;888;6;112;2.0
6;77;888;892;4;112;2.0
6;78;892;898;6;112;2.0
6;79;898;902;4;112;2.0
6;80;902;908;6;112;2.0
6;81;908;912;4;112;2.0
6;82;912;918;6;112;2.0
6;83;918;922;4;112;2.0
6;84;922;928;6;112;2.0
6;85;928;932;4;112;2.0
6;86;932;938;6;112;2.0
6;87;938;942;4;112;2.0
6;88;942;948;6;112;2.0
6;89;948;952;4;112;2.0
6;90;952;958;6;112;2.0
6;91;958;962;4;112;2.0
6;92;962;968;6;112;2.0
6;93;968;972;4;112;2.0
6;94;972;978;6;112;2.0
6;95;978;982;4;112;2.0
6;96;982;988;6;112;2.0
6;97;988;992;4;112;2.0
6;98;992;998;6;112;2.0
6;99;998;1002;4;112;2.0
6;100;1002;1008;6;112;2.0
6;101;1008;1012;4;112;2.0
6;102;1012;1018;6;112;2.0
6;103;1018;1027;9;112;2.0
6;104;1027;1033;6;112;2.0
6;105;1033;1042;9;112;2.0
6;106;1042;1048;6;112;2.0
6;107;1048;1057;9;112;2.0
6;108;1057;1063;6;112;2.0
6;109;1063;1072;9;112;2.0
6;110;1072;1078;6;112;2.0
6;111;1078;1087;9;112;2.0
6;112;1087;1093;6;112;2.0
6;113;1093;1102;9;112;2.0
6;114;1102;1108;6;112;2.0
6;115;1108;1117;9;112;2.0
6;116;1117;1120;3;112;2.0
6;117;1120;1129;9;112;2.0
6;118;1129;1135;6;112;2.0
6;119;1135;1144;9;112;2.0
6;120;1144;1150;6;112;2.0
6;121;1150;1159;9;112;2.0
6;122;1159;1165;6;112;2.0
6;123;1165;1179;14;112;2.0
6;124;1179;1185;6;112;2.0
6;125;1185;1199;14;112;2.0
6;126;1199;1205;6;112;2.0
6;127;1205;1219;14;112;2.0
6;128;1219;1230;11;112;2.0
6;129;1230;1239;9;112;2.0
6;130;1239;1255;16;112;2.0
6;131;1255;1264;9;112;2.0
6;132;1264;1280;16;112;2.0
6;133;1280;1289;9;112;2.0
6;134;1289;1305;16;112;2.0
6;135;1305;1314;9;112;2.0
6;136;1314;1325;11;112;2.0
6;137;1325;1339;14;112;2.0
6;138;1339;1345;6;112;2.0
6;139;1345;1366;21;112;2.0
6;140;1366;1367;1;112;2.0
6;141;1367;1384;17;112;2.0
6;142;1384;1399;15;112;2.0
6;143;1399;1414;15;112;2.0
6;144;1414;1429;15;112;2.0
6;145;1429;1444;15;112;2.0
6;146;1444;1459;15;112;2.0
6;147;1459;1474;15;112;2.0
6;148;1474;1489;15;112;2.0
6;149;1489;1504;15;112;2.0
6;150;1504;1519;15;112;2.0
6;151;1519;1534;15;112;2.0
6;152;1534;1549;15;112;2.0
6;153;1549;1564;15;112;2.0
6;154;1564;1579;15;112;2.0
6;155;1579;1594;15;112;2.0
6;156;1594;1609;15;112;2.0
6;157;1609;1624;15;112;2.0
6;158;1624;1639;15;112;2.0
6;159;1639;1654;15;112;2.0
6;160;1654;1669;15;112;2.0
6;161;1669;1680;11;112;2.0
7;0;240;331;91;28;0.83
7;1;331;338;7;28;0.83
7;2;338;346;8;28;0.83
7;3;346;353;7;28;0.83
7;4;353;361;8;28;0.83
7;5;361;366;5;28;0.83
7;6;366;375;9;28;0.83
7;7;375;378;3;28;0.83
7;8;378;385;7;28;0.83
7;9;385;388;3;28;0.83
7;10;388;395;7;28;0.83
7;11;395;398;3;28;0.83
7;12;398;405;7;28;0.83
7;13;405;408;3;28;0.83
7;14;408;415;7;28;0.83
7;15;415;418;3;28;0.83
7;16;418;425;7;28;0.83
7;17;425;428;3;28;0.83
7;18;428;435;7;28;0.83
7;19;435;438;3;28;0.83
7;20;438;445;7;28;0.83
7;21;445;448;3;28;0.83
7;22;448;455;7;28;0.83
7;23;455;458;3;28;0.83
7;24;458;465;7;28;0.83
7;25;465;468;3;28;0.83
7;26;468;475;7;28;0.83
7;27;475;478;3;28;0.83
7;28;478;485;7;28;0.83
7;29;485;488;3;28;0.83
7;30;488;503;15;28;0.83
7;31;503;505;2;28;0.83
7;32;505;520;15;28;0.83
7;33;520;525;5;28;0.83
7;34;525;538;13;28;0.83
7;35;538;545;7;28;0.83
7;36;545;558;13;28;0.83
7;37;558;565;7;28;0.83
7;38;565;578;13;28;0.83
7;39;578;585;7;28;0.83
7;40;585;598;13;28;0.83
7;41;598;605;7;28;0.83
7;42;605;618;13;28;0.83
7;43;618;625;7;28;0.83
7;44;625;638;13;28;0.83
7;45;638;645;7;28;0.83
7;46;645;658;13;28;0.83
7;47;658;665;7;28;0.83
7;48;665;678;13;28;0.83
7;49;678;685;7;28;0.83
7;50;685;698;13;28;0.83
7;51;698;705;7;28;0.83
7;52;705;718;13;28;0.83
7;53;718;725;7;28;0.83
7;54;725;738;13;28;0.83
7;55;738;745;7;28;0.83
7;56;745;758;13;28;0.83
7;57;758;765;7;28;0.83
7;58;765;778;13;28;0.83
7;59;778;785;7;28;0.83
7;60;785;795;10;28;0.83
7;61;795;798;3;28;0.83
7;62;798;805;7;28;0.83
7;63;805;815;10;28;0.83
7;64;815;818;3;28;0.83
7;65;818;825;7;28;0.83
7;66;825;835;10;28;0.83
7;67;835;838;3;28;0.83
7;68;838;845;7;28;0.83
7;69;845;848;3;28;0.83
7;70;848;855;7;28;0.83
7;71;855;858;3;28;0.83
7;72;858;865;7;28;0.83
7;73;865;868;3;28;0.83
7;74;868;875;7;28;0.83
7;75;875;878;3;28;0.83
7;76;878;885;7;28;0.83
7;77;885;888;3;28;0.83
7;78;888;895;7;28;0.83
7;79;895;898;3;28;0.83
7;80;898;905;7;28;0.83
7;81;905;908;3;28;0.83
7;82;908;915;7;28;0.83
7;83;915;918;3;28;0.83
7;84;918;925;7;28;0.83
7;85;925;928;3;28;0.83
7;86;928;935;7;28;0.83
7;87;935;938;3;28;0.83
7;88;938;945;7;28;0.83
7;89;945;948;3;28;0.83
7;90;948;955;7;28;0.83
7;91;955;958;3;28;0.83
7;92;958;965;7;28;0.83
7;93;965;968;3;28;0.83
7;94;968;975;7;28;0.83
7;95;975;978;3;28;0.83
7;96;978;985;7;28;0.83
7;97;985;988;3;28;0.83
7;98;988;995;7;28;0.83
7;99;995;998;3;28;0.83
7;100;998;1005;7;28;0.83
7;101;1005;1008;3;28;0.83
7;102;1008;1015;7;28;0.83
7;103;1015;1023;8;28;0.83
7;104;1023;1030;7;28;0.83
7;105;1030;1038;8;28;0.83
7;106;1038;1045;7;28;0.83
7;107;1045;1053;8;28;0.83
7;108;1053;1060;7;28;0.83
7;109;1060;1068;8;28;0.83
7;110;1068;1075;7;28;0.83
7;111;1075;1083;8;28;0.83
7;112;1083;1090;7;28;0.83
7;113;1090;1098;8;28;0.83
7;114;1098;1105;7;28;0.83
7;115;1105;1113;8;28;0.83
7;116;1113;1117;4;28;0.83
7;117;1117;1125;8;28;0.83
7;118;1125;1132;7;28;0.83
7;119;1132;1140;8;28;0.83
7;120;1140;1147;7;28;0.83
7;121;1147;1155;8;28;0.83
7;122;1155;1162;7;28;0.83
7;123;1162;1175;13;28;0.83
7;124;1175;1182;7;28;0.83
7;125;1182;1195;13;28;0.83
7;126;1195;1202;7;28;0.83
7;127;1202;1215;13;28;0.83
7;128;1215;1227;12;28;0.83
7;129;1227;1235;8;28;0.83
7;130;1235;1252;17;28;0.83
7;131;1252;1260;8;28;0.83
7;132;1260;1277;17;28;0.83
7;133;1277;1285;8;28;0.83
7;134;1285;1302;17;28;0.83
7;135;1302;1310;8;28;0.83
7;136;1310;1322;12;28;0.83
7;137;1322;1335;13;28;0.83
7;138;1335;1342;7;28;0.83
7;139;1342;1363;21;28;0.83
7;140;1363;1380;17;28;0.83
7;141;1380;1395;15;28;0.83
7;142;1395;1410;15;28;0.83
7;143;1410;1425;15;28;0.83
7;144;1425;1440;15;28;0.83
7;145;1440;1455;15;28;0.83
7;146;1455;1470;15;28;0.83
7;147;1470;1485;15;28;0.83
7;148;1485;1500;15;28;0.83
7;149;1500;1515;15;28;0.83
7;150;1515;1530;15;28;0.83
7;151;1530;1545;15;28;0.83
7;152;1545;1560;15;28;0.83
7;153;1560;1575;15;28;0.83
7;154;1575;1590;15;28;0.83
7;155;1590;1605;15;28;0.83
7;156;1605;1620;15;28;0.83
7;157;1620;1635;15;28;0.83
7;158;1635;1650;15;28;0.83
7;159;1650;1665;15;28;0.83
7;160;1665;1680;15;28;0.83
8;0;240;331;91;28;0.83
8;1;331;338;7;28;0.83
8;2;338;346;8;28;0.83
8;3;346;353;7;28;0.83
8;4;353;361;8;28;0.83
8;5;361;366;5;28;0.83
8;6;366;375;9;28;0.83
8;7;375;378;3;28;0.83
8;8;378;385;7;28;0.83
8;9;385;388;3;28;0.83
8;10;388;395;7;28;0.83
8;11;395;398;3;28;0.83
8;12;398;405;7;28;0.83
8;13;405;408;3;28;0.83
8;14;408;415;7;28;0.83
8;15;415;418;3;28;0.83
8;16;418;425;7;28;0.83
8;17;425;428;3;28;0.83
8;18;428;435;7;28;0.83
8;19;435;438;3;28;0.83
8;20;438;445;7;28;0.83
8;21;445;448;3;28;0.83
8;22;448;455;7;28;0.83
8;23;455;458;3;28;0.83
8;24;458;465;7;28;0.83
8;25;465;468;3;28;0.83
8;26;468;475;7;28;0.83
8;27;475;478;3;28;0.83
8;28;478;485;7;28;0.83
8;29;485;488;3;28;0.83
8;30;488;503;15;28;0.83
8;31;503;505;2;28;0.83
8;32;505;520;15;28;0.83
8;33;520;525;5;28;0.83
8;34;525;538;13;28;0.83
8;35;538;545;7;28;0.83
8;36;545;558;13;28;0.83
8;37;558;565;7;28;0.83
8;38;565;578;13;28;0.83
8;39;578;585;7;28;0.83
8;40;585;598;13;28;0.83
8;41;598;605;7;28;0.83
8;42;605;618;13;28;0.83
8;43;618;625;7;28;0.83
8;44;625;638;13;28;0.83
8;45;638;645;7;28;0.83
8;46;645;658;13;28;0.83
8;47;658;665;7;28;0.83
8;48;665;678;13;28;0.83
8;49;678;685;7;28;0.83
8;50;685;698;13;28;0.83
8;51;698;705;7;28;0.83
8;52;705;718;13;28;0.83
8;53;718;725;7;28;0.83
8;54;725;738;13;28;0.83
8;55;738;745;7;28;0.83
8;56;745;758;13;28;0.83
8;57;758;765;7;28;0.83
8;58;765;778;13;28;0.83
8;59;778;785;7;28;0.83
8;60;785;795;10;28;0.83
8;61;795;798;3;28;0.83
8;62;798;805;7;28;0.83
8;63;805;815;10;28;0.83
8;64;815;818;3;28;0.83
8;65;818;825;7;28;0.83
8;66;825;835;10;28;0.83
8;67;835;838;3;28;0.83
8;68;838;845;7;28;0.83
8;69;845;848;3;28;0.83
8;70;848;855;7;28;0.83
8;71;855;858;3;28;0.83
8;72;858;865;7;28;0.83
8;73;865;868;3;28;0.83
8;74;868;875;7;28;0.83
8;75;875;878;3;28;0.83
8;76;878;885;7;28;0.83
8;77;885;888;3;28;0.83
8;78;888;895;7;28;0.83
8;79;895;898;3;28;0.83
8;80;898;905;7;28;0.83
8;81;905;908;3;28;0.83
8;82;908;915;7;28;0.83
8;83;915;918;3;28;0.83
8;84;918;925;7;28;0.83
8;85;925;928;3;28;0.83
8;86;928;935;7;28;0.83
8;87;935;938;3;28;0.83
8;88;938;945;7;28;0.83
8;89;945;948;3;28;0.83
8;90;948;955;7;28;0.83
8;91;955;958;3;28;0.83
8;92;958;965;7;28;0.83
8;93;965;968;3;28;0.83
8;94;968;975;7;28;0.83
8;95;975;978;3;28;0.83
8;96;978;985;7;28;0.83
8;97;985;988;3;28;0.83
8;98;988;995;7;28;0.83
8;99;995;998;3;28;0.83
8;100;998;1005;7;28;0.83
8;101;1005;1008;3;28;0.83
8;102;1008;1015;7;28;0.83
8;103;1015;1023;8;28;0.83
8;104;1023;1030;7;28;0.83
8;105;1030;1038;8;28;0.83
8;106;1038;1045;7;28;0.83
8;107;1045;1053;8;28;0.83
8;108;1053;1060;7;28;0.83
8;109;1060;1068;8;28;0.83
8;110;1068;1075;7;28;0.83
8;111;1075;1083;8;28;0.83
8;112;1083;1090;7;28;0.83
8;113;1090;1098;8;28;0.83
8;114;1098;1105;7;28;0.83
8;115;1105;1113;8;28;0.83
8;116;1113;1117;4;28;0.83
8;117;1117;1125;8;28;0.83
8;118;1125;1132;7;28;0.83
8;119;1132;1140;8;28;0.83
8;120;1140;1147;7;28;0.83
8;121;1147;1155;8;28;0.83
8;122;1155;1162;7;28;0.83
8;123;1162;1175;13;28;0.83
8;124;1175;1182;7;28;0.83
8;125;1182;1195;13;28;0.83
8;126;1195;1202;7;28;0.83
8;127;1202;1215;13;28;0.83
8;128;1215;1227;12;28;0.83
8;129;1227;1235;8;28;0.83
8;130;1235;1252;17;28;0.83
8;131;1252;1260;8;28;0.83
8;132;1260;1277;17;28;0.83
8;133;1277;1285;8;28;0.83
8;134;1285;1302;17;28;0.83
8;135;1302;1310;8;28;0.83
8;136;1310;1322;12;28;0.83
8;137;1322;1335;13;28;0.83
8;138;1335;1342;7;28;0.83
8;139;1342;1363;21;28;0.83
8;140;1363;1380;17;28;0.83
8;141;1380;1395;15;28;0.83
8;142;1395;1410;15;28;0.83
8;143;1410;1425;15;28;0.83
8;144;1425;1440;15;28;0.83
8;145;1440;1455;15;28;0.83
8;146;1455;1470;15;28;0.83
8;147;1470;1485;15;28;0.83
8;148;1485;1500;15;28;0.83
8;149;1500;1515;15;28;0.83
8;150;1515;1530;15;28;0.83
8;151;1530;1545;15;28;0.83
8;152;1545;1560;15;28;0.83
8;153;1560;1575;15;28;0.83
8;154;1575;1590;15;28;0.83
8;155;1590;1605;15;28;0.83
8;156;1605;1620;15;28;0.83
8;157;1620;1635;15;28;0.83
8;158;1635;1650;15;28;0.83
8;159;1650;1665;15;28;0.83
8;160;1665;1680;15;28;0.83
9;0;240;331;91;28;0.83
9;1;331;338;7;28;0.83
9;2;338;346;8;28;0.83
9;3;346;353;7;28;0.83
9;4;353;361;8;28;0.83
9;5;361;366;5;28;0.83
9;6;366;375;9;28;0.83
9;7;375;378;3;28;0.83
9;8;378;385;7;28;0.83
9;9;385;388;3;28;0.83
9;10;388;395;7;28;0.83
9;11;395;398;3;28;0.83
9;12;398;405;7;28;0.83
9;13;405;408;3;28;0.83
9;14;408;415;7;28;0.83
9;15;415;418;3;28;0.83
9;16;418;425;7;28;0.83
9;17;425;428;3;28;0.83
9;18;428;435;7;28;0.83
9;19;435;438;3;28;0.83
9;20;438;445;7;28;0.83
9;21;445;448;3;28;0.83
9;22;448;455;7;28;0.83
9;23;455;458;3;28;0.83
9;24;458;465;7;28;0.83
9;25;465;468;3;28;0.83
9;26;468;475;7;28;0.83
9;27;475;478;3;28;0.83
9;28;478;485;7;28;0.83
9;29;485;488;3;28;0.83
9;30;488;503;15;28;0.83
9;31;503;505;2;28;0.83
9;32;505;520;15;28;0.83
9;33;520;525;5;28;0.83
9;34;525;538;13;28;0.83
9;35;538;545;7;28;0.83
9;36;545;558;13;28;0.83
9;37;558;565;7;28;0.83
9;38;565;578;13;28;0.83
9;39;578;585;7;28;0.83
9;40;585;598;13;28;0.83
9;41;598;605;7;28;0.83
9;42;605;618;13;28;0.83
9;43;618;625;7;28;0.83
9;44;625;638;13;28;0.83
9;45;638;645;7;28;0.83
9;46;645;658;13;28;0.83
9;47;658;665;7;28;0.83
9;48;665;678;13;28;0.83
9;49;678;685;7;28;0.83
9;50;685;698;13;28;0.83
9;51;698;705;7;28;0.83
9;52;705;718;13;28;0.83
9;53;718;725;7;28;0.83
9;54;725;738;13;28;0.83
9;55;738;745;7;28;0.83
9;56;745;758;13;28;0.83
9;57;758;765;7;28;0.83
9;58;765;778;13;28;0.83
9;59;778;785;7;28;0.83
9;60;785;795;10;28;0.83
9;61;795;798;3;28;0.83
9;62;798;805;7;28;0.83
9;63;805;815;10;28;0.83
9;64;815;818;3;28;0.83
9;65;818;825;7;28;0.83
9;66;825;835;10;28;0.83
9;67;835;838;3;28;0.83
9;68;838;845;7;28;0.83
9;69;845;848;3;28;0.83
9;70;848;855;7;28;0.83
9;71;855;858;3;28;0.83
9;72;858;865;7;28;0.83
9;73;865;868;3;28;0.83
9;74;868;875;7;28;0.83
9;75;875;878;3;28;0.83
9;76;878;885;7;28;0.83
9;77;885;888;3;28;0.83
9;78;888;895;7;28;0.83
9;79;895;898;3;28;0.83
9;80;898;905;7;28;0.83
9;81;905;908;3;28;0.83
9;82;908;915;7;28;0.83
9;83;915;918;3;28;0.83
9;84;918;925;7;28;0.83
9;85;925;928;3;28;0.83
9;86;928;935;7;28;0.83
9;87;935;938;3;28;0.83
9;88;938;945;7;28;0.83
9;89;945;948;3;28;0.83
9;90;948;955;7;28;0.83
9;91;955;958;3;28;0.83
9;92;958;965;7;28;0.83
9;93;965;968;3;28;0.83
9;94;968;975;7;28;0.83
9;95;975;978;3;28;0.83
9;96;978;985;7;28;0.83
9;97;985;988;3;28;0.83
9;98;988;995;7;28;0.83
9;99;995;998;3;28;0.83
9;100;998;1005;7;28;0.83
9;101;1005;1008;3;28;0.83
9;102;1008;1015;7;28;0.83
9;103;1015;1023;8;28;0.83
9;104;1023;1030;7;28;0.83
9;105;1030;1038;8;28;0.83
9;106;1038;1045;7;28;0.83
9;107;1045;1053;8;28;0.83
9;108;1053;1060;7;28;0.83
9;109;1060;1068;8;28;0.83
9;110;1068;1075;7;28;0.83
9;111;1075;1083;8;28;0.83
9;112;1083;1090;7;28;0.83
9;113;1090;1098;8;28;0.83
9;114;1098;1105;7;28;0.83
9;115;1105;1113;8;28;0.83
9;116;1113;1117;4;28;0.83
9;117;1117;1125;8;28;0.83
9;118;1125;1132;7;28;0.83
9;119;1132;1140;8;28;0.83
9;120;1140;1147;7;28;0.83
9;121;1147;1155;8;28;0.83
9;122;1155;1162;7;28;0.83
9;123;1162;1175;13;28;0.83
9;124;1175;1182;7;28;0.83
9;125;1182;1195;13;28;0.83
9;126;1195;1202;7;28;0.83
9;127;1202;1215;13;28;0.83
9;128;1215;1227;12;28;0.83
9;129;1227;1235;8;28;0.83
9;130;1235;1252;17;28;0.83
9;131;1252;1260;8;28;0.83
9;132;1260;1277;17;28;0.83
9;133;1277;1285;8;28;0.83
9;134;1285;1302;17;28;0.83
9;135;1302;1310;8;28;0.83
9;136;1310;1322;12;28;0.83
9;137;1322;1335;13;28;0.83
9;138;1335;1342;7;28;0.83
9;139;1342;1363;21;28;0.83
9;140;1363;1380;17;28;0.83
9;141;1380;1395;15;28;0.83
9;142;1395;1410;15;28;0.83
9;143;1410;1425;15;28;0.83
9;144;1425;1440;15;28;0.83
9;145;1440;1455;15;28;0.83
9;146;1455;1470;15;28;0.83
9;147;1470;1485;15;28;0.83
9;148;1485;1500;15;28;0.83
9;149;1500;1515;15;28;0.83
9;150;1515;1530;15;28;0.83
9;151;1530;1545;15;28;0.83
9;152;1545;1560;15;28;0.83
9;153;1560;1575;15;28;0.83
9;154;1575;1590;15;28;0.83
9;155;1590;1605;15;28;0.83
9;156;1605;1620;15;28;0.83
9;157;1620;1635;15;28;0.83
9;158;1635;1650;15;28;0.83
9;159;1650;1665;15;28;0.83
9;160;1665;1680;15;28;0.83
10;0;240;331;91;28;0.83
10;1;331;338;7;28;0.83
10;2;338;346;8;28;0.83
10;3;346;353;7;28;0.83
10;4;353;361;8;28;0.83
10;5;361;366;5;28;0.83
10;6;366;375;9;28;0.83
10;7;375;378;3;28;0.83
10;8;378;385;7;28;0.83
10;9;385;388;3;28;0.83
10;10;388;395;7;28;0.83
10;11;395;398;3;28;0.83
10;12;398;405;7;28;0.83
10;13;405;408;3;28;0.83
10;14;408;415;7;28;0.83
10;15;415;418;3;28;0.83
10;16;418;425;7;28;0.83
10;17;425;428;3;28;0.83
10;18;428;435;7;28;0.83
10;19;435;438;3;28;0.83
10;20;438;445;7;28;0.83
10;21;445;448;3;28;0.83
10;22;448;455;7;28;0.83
10;23;455;458;3;28;0.83
10;24;458;465;7;28;0.83
10;25;465;468;3;28;0.83
10;26;468;475;7;28;0.83
10;27;475;478;3;28;0.83
10;28;478;485;7;28;0.83
10;29;485;488;3;28;0.83
10;30;488;503;15;28;0.83
10;31;503;505;2;28;0.83
10;32;505;520;15;28;0.83
10;33;520;525;5;28;0.83
10;34;525;538;13;28;0.83
10;35;538;545;7;28;0.83
10;36;545;558;13;28;0.83
10;37;558;565;7;28;0.83
10;38;565;578;13;28;0.83
10;39;578;585;7;28;0.83
10;40;585;598;13;28;0.83
10;41;598;605;7;28;0.83
10;42;605;618;13;28;0.83
10;43;618;625;7;28;0.83
10;44;625;638;13;28;0.83
10;45;638;645;7;28;0.83
10;46;645;658;13;28;0.83
10;47;658;665;7;28;0.83
