4.679;2.878;4.326;3.807;3.415;3.534;3.153;3.441;3.129;4.35;4.161;3.94;3.92;2.876;2.556;1.908;1.528;5.203;4.733;4.122;1.295;0.504;1.769;1.736;2.217;2.586;3.878;0.0;1.795;3.755;2.084;3.233;1.01;2.339;2.965;2.995;2.63;2.209;1.799;2.562;3.737;3.149;4.151;2.498;4.771;2.777;2.632;2.257;2.942;4.743;2.283;1.995;3.783;4.191;4.431;3.339;4.093;9.998;8.067;8.847;1.073;0.481;5.813;7.103;5.441;5.201;5.675;6.214;5.332;3.803;4.287;4.409;3.856;1.104;1.464;3.466;7.553;6.739;8.488;8.952;7.914;7.065;6.184;4.646;4.563;4.722;4.17;3.851;4.513;4.175;4.655;3.573;4.099;4.597;7.04;3.058;6.66;4.759;5.355;7.352;6.385;1.099;7.028;1.796;7.956;1.69;3.476;3.403;2.932;2.711;2.154;2.539;4.021;2.543;7.19;5.984;3.668;2.963;7.182;9.72;2.709;3.575;9.623;10.46;3.309;4.481
5.331;3.53;4.978;4.459;4.067;3.6;2.895;3.32;2.832;3.686;3.496;3.276;3.256;2.211;1.891;1.244;0.863;5.823;5.354;4.742;1.367;2.481;1.662;1.049;0.594;1.777;2.549;2.461;0.0;2.132;1.347;1.904;2.988;1.344;2.077;1.372;1.787;1.349;2.367;0.939;3.072;2.485;3.487;1.833;3.24;4.38;2.699;2.107;3.008;5.363;2.904;2.615;4.418;4.826;5.066;3.975;4.713;8.467;6.536;7.316;2.787;2.195;4.428;5.572;3.946;4.904;4.866;4.683;4.197;3.87;4.287;4.515;3.923;3.081;3.179;5.226;6.29;5.477;7.226;7.69;6.652;5.803;4.922;4.34;4.266;4.425;3.81;3.554;3.31;3.51;3.991;2.908;3.435;3.932;8.8;4.819;8.42;6.519;7.115;6.687;5.72;3.076;6.363;3.773;7.291;3.267;3.179;4.713;4.535;3.482;2.806;3.191;4.022;3.195;8.95;6.605;3.371;2.298;5.774;8.313;1.087;2.793;8.228;9.052;1.686;4.069
5.561;4.3;5.208;5.23;4.837;3.163;2.28;2.706;1.912;6.133;5.944;5.723;5.703;3.804;4.339;3.691;3.96;5.817;5.347;4.763;3.281;4.295;2.432;2.947;2.508;1.924;0.42;4.275;2.573;0.0;2.117;0.969;3.926;2.757;1.607;1.565;1.571;2.434;3.137;1.732;5.519;4.932;5.966;4.281;1.107;5.15;2.537;2.045;2.846;5.37;2.925;2.636;4.257;4.665;4.905;3.813;4.72;6.335;4.403;5.184;4.701;4.109;2.296;3.439;1.814;3.111;2.734;2.551;2.065;3.508;3.673;4.288;3.761;4.895;5.092;7.14;4.158;3.345;5.094;5.558;4.519;3.671;2.789;3.534;2.473;2.379;1.678;1.559;1.178;5.957;6.438;5.356;5.882;6.38;10.714;6.733;10.334;8.433;9.029;6.328;5.778;4.151;6.004;4.811;6.932;4.037;2.148;5.483;5.305;4.252;3.577;3.961;3.407;3.965;10.864;6.598;2.452;4.746;4.721;7.259;1.82;1.707;7.175;7.999;0.986;3.265
3.984;2.183;3.631;3.113;2.72;2.36;1.698;2.124;1.636;4.942;4.752;4.532;4.512;3.467;3.148;2.5;2.119;4.477;4.007;3.395;1.372;2.235;0.315;0.936;0.753;0.537;1.794;2.215;1.256;2.628;0.0;1.148;1.809;0.697;0.881;1.215;0.546;0.374;1.02;1.496;4.328;3.741;4.743;3.09;2.796;3.033;1.458;0.866;1.768;4.016;1.557;1.269;3.088;3.496;3.736;2.644;3.366;8.024;6.092;6.873;2.792;2.2;3.985;5.128;3.503;3.708;4.182;4.24;3.754;2.629;3.091;3.274;2.682;2.835;3.183;5.197;5.847;5.034;6.783;7.247;6.208;5.36;4.478;3.144;3.07;3.229;2.676;2.357;2.867;4.766;5.247;4.164;4.691;5.188;8.771;4.79;8.391;6.491;7.087;7.944;6.977;2.034;7.619;2.694;8.548;1.92;1.983;3.366;3.188;2.135;1.46;1.844;2.825;1.848;8.922;5.258;2.175;3.554;6.41;8.948;1.643;1.596;8.864;9.688;2.21;2.872
4.901;3.332;4.548;4.261;3.868;2.34;1.456;1.882;1.393;5.49;5.3;5.08;5.06;4.015;3.696;3.048;2.668;5.157;4.687;4.11;2.414;3.327;1.464;1.978;1.74;0.955;0.645;3.307;1.805;1.48;1.148;0.0;2.957;1.789;0.638;0.532;0.602;1.465;2.168;0.964;4.876;4.289;5.291;3.638;1.648;4.181;1.877;1.285;2.186;4.71;2.572;2.283;3.597;4.005;4.245;3.153;4.06;6.875;4.944;5.725;3.834;3.242;2.836;3.98;2.354;3.465;3.275;3.091;2.605;2.684;2.849;3.464;3.101;3.927;4.225;6.272;4.699;3.885;5.634;6.098;5.06;4.211;3.33;2.901;2.828;2.919;2.219;2.1;1.718;5.314;5.795;4.712;5.239;5.736;9.847;5.865;9.467;7.566;8.162;6.869;6.319;3.183;6.544;3.842;7.473;3.068;1.741;4.515;4.336;3.283;2.608;2.992;2.583;2.996;9.997;5.938;1.933;4.102;5.262;7.8;1.052;1.354;7.716;8.54;1.526;2.63
3.669;1.868;3.316;2.797;2.404;3.334;2.953;3.242;2.93;5.313;5.123;4.903;4.883;3.838;3.519;2.871;2.49;4.782;4.312;3.912;1.795;0.585;1.493;2.237;2.561;2.344;3.602;0.963;2.758;4.348;1.808;2.956;0.0;2.063;2.689;3.023;2.354;1.933;0.789;3.155;4.699;4.112;5.114;3.461;4.571;1.904;2.433;2.057;2.742;4.533;2.084;1.795;2.772;3.18;3.42;2.329;3.883;9.798;7.867;8.648;1.573;0.981;5.614;6.903;5.242;5.001;5.476;6.015;5.132;3.339;4.087;3.984;3.391;1.39;1.804;3.752;7.353;6.54;8.289;8.753;7.715;6.866;5.985;4.446;4.364;4.523;3.97;3.651;4.314;5.137;5.618;4.535;5.062;5.559;7.326;3.345;6.946;5.046;5.642;8.315;7.348;0.226;7.99;0.922;8.919;0.816;3.277;2.53;2.059;1.819;1.144;1.528;3.822;1.532;7.477;5.563;3.469;3.925;8.144;10.683;3.302;3.375;10.585;11.422;3.902;4.282
4.433;2.631;4.08;3.561;3.168;3.057;2.396;2.821;2.333;4.577;4.388;4.168;4.148;3.103;2.783;2.136;1.755;4.925;4.455;3.844;1.047;1.538;0.764;0.645;0.75;1.234;2.491;1.518;1.253;2.686;0.697;1.846;2.045;0.0;1.578;1.912;1.243;0.323;1.468;1.493;3.964;3.376;4.379;2.725;3.494;3.481;2.155;1.563;2.465;4.465;2.005;1.717;3.536;3.944;4.184;3.092;3.815;8.721;6.79;7.57;2.107;1.515;4.682;5.826;4.2;4.405;4.879;4.937;4.451;3.326;3.788;3.971;3.379;2.138;2.499;4.5;6.544;5.731;7.48;7.944;6.906;6.057;5.176;3.841;3.767;3.926;3.374;3.055;3.564;4.402;4.882;3.8;4.327;4.824;8.074;4.093;7.694;5.793;6.389;7.579;6.612;2.133;7.255;2.83;8.183;2.368;2.68;3.815;3.636;2.583;1.908;2.292;3.523;2.296;8.224;5.706;2.872;3.19;7.028;9.566;1.64;2.294;9.482;10.306;2.239;3.57
4.188;3.064;4.038;4.08;3.601;1.701;0.818;1.243;0.755;5.663;5.614;5.253;5.234;4.329;3.869;3.222;3.63;4.646;4.177;3.6;2.146;3.059;1.196;1.798;1.614;0.633;1.284;3.039;1.978;2.118;0.881;0.638;2.689;1.521;0.0;0.964;0.335;1.198;1.9;1.332;5.19;4.462;5.636;3.811;2.286;4.001;1.366;0.775;1.676;4.2;1.933;1.645;3.086;3.494;3.532;2.643;3.55;7.659;5.582;6.508;3.566;2.974;3.439;4.619;2.993;2.857;3.301;3.73;2.958;2.045;2.241;2.825;2.59;3.659;4.044;6.005;5.178;4.365;6.114;6.609;5.54;4.691;3.81;2.263;2.219;2.378;1.796;1.477;2.169;5.488;6.108;4.886;5.413;5.91;9.579;5.598;9.199;7.298;7.894;7.507;6.957;3.002;7.183;3.662;8.297;2.801;1.021;4.247;4.069;3.016;2.34;2.725;1.945;2.729;9.816;5.225;1.294;4.276;6.086;8.624;1.419;0.746;8.54;9.178;1.701;2.022
4.967;3.398;4.615;4.328;3.935;2.406;1.523;1.948;1.46;4.958;4.769;4.548;4.528;3.484;3.164;2.516;2.136;5.223;4.754;4.177;1.982;3.258;1.53;1.663;1.208;1.022;1.177;3.239;1.273;1.442;1.215;0.532;3.024;1.855;0.705;0.0;0.669;1.532;2.235;0.433;4.345;3.757;4.76;3.106;2.18;4.248;1.943;1.351;2.253;4.777;2.638;2.35;3.663;4.071;4.311;3.219;4.127;7.407;5.475;6.256;3.401;2.809;3.368;4.512;2.886;3.532;3.806;3.623;3.137;2.75;2.915;3.53;3.167;3.858;3.793;5.84;5.23;4.417;6.166;6.63;5.591;4.743;3.862;2.968;2.894;3.053;2.501;2.182;2.25;4.783;5.263;4.181;4.708;5.205;9.414;5.433;9.034;7.134;7.73;7.4;6.85;3.249;7.076;3.909;8.004;3.135;1.807;4.581;4.403;3.35;2.674;3.059;2.65;3.063;9.565;6.005;1.999;3.571;5.793;8.331;0.52;1.421;8.247;9.071;0.996;2.697
4.299;2.729;3.946;3.659;3.266;2.036;1.152;1.578;1.09;5.382;5.192;4.972;4.952;3.907;3.588;2.94;2.559;4.554;4.085;3.508;1.812;2.724;0.861;1.376;1.193;0.353;1.248;2.705;1.696;2.082;0.546;0.602;2.355;1.186;0.335;0.669;0.0;0.863;1.566;1.101;4.768;4.181;5.183;3.529;2.25;3.579;1.274;0.683;1.584;4.108;2.103;1.815;2.994;3.402;3.642;2.551;3.458;7.477;5.546;6.327;3.231;2.639;3.439;4.582;2.957;3.161;3.636;3.694;3.208;2.38;2.545;3.091;2.498;3.324;3.623;5.67;5.301;4.488;6.237;6.701;5.662;4.813;3.932;2.597;2.524;2.683;2.13;1.811;2.32;5.206;5.687;4.604;5.131;5.628;9.244;5.263;8.864;6.964;7.56;7.471;6.921;2.58;7.147;3.24;8.075;2.466;1.437;3.912;3.734;2.681;2.006;2.39;2.279;2.394;9.395;5.336;1.629;3.994;5.864;8.402;1.189;1.05;8.318;9.142;1.664;2.326
4.109;2.308;3.757;3.238;2.845;2.734;2.072;2.498;2.01;4.901;4.711;4.491;4.471;3.426;3.107;2.459;2.078;4.602;4.132;3.521;1.249;1.861;0.44;0.813;0.755;0.911;2.168;1.841;1.259;2.691;0.374;1.522;1.934;0.323;1.255;1.589;0.92;0.0;1.145;1.498;4.287;3.7;4.702;3.048;3.17;3.158;1.832;1.24;2.142;4.142;1.682;1.394;3.213;3.621;3.861;2.769;3.492;8.398;6.466;7.247;2.43;1.838;4.359;5.502;3.877;4.082;4.556;4.614;4.128;3.003;3.465;3.648;3.056;2.461;2.822;4.823;6.221;5.408;7.157;7.621;6.582;5.734;4.852;3.518;3.444;3.603;3.05;2.731;3.241;4.725;5.206;4.123;4.65;5.147;8.397;4.416;8.017;6.117;6.713;7.902;6.936;2.159;7.578;2.819;8.507;2.045;2.357;3.491;3.313;2.26;1.585;1.969;3.199;1.973;8.548;5.383;2.549;3.513;6.784;9.322;1.645;1.97;9.238;10.062;2.245;3.246
2.965;1.163;2.612;2.093;1.7;2.545;2.164;2.453;2.141;5.605;5.415;5.195;5.175;4.13;3.811;3.163;2.782;3.993;3.523;3.123;2.321;1.374;0.704;1.919;1.772;1.555;2.813;1.752;2.275;3.647;1.019;2.167;0.789;1.274;1.9;2.234;1.565;1.144;0.0;2.515;4.991;4.404;5.406;3.752;3.782;2.013;1.644;1.268;1.954;3.744;1.295;1.006;2.068;2.476;2.716;1.624;3.094;9.01;7.078;7.859;2.362;1.77;4.825;6.114;4.453;4.213;4.687;5.226;4.343;2.635;3.298;3.28;2.687;2.179;2.593;4.541;6.564;5.751;7.5;7.964;6.926;6.077;5.196;3.657;3.575;3.734;3.181;2.862;3.525;5.429;5.91;4.827;5.354;5.851;8.115;4.134;7.735;5.835;6.431;8.606;7.64;1.015;8.282;1.674;9.211;0.9;2.488;2.347;2.168;1.115;0.44;0.824;3.033;0.828;8.266;4.774;2.68;4.217;7.429;9.967;2.662;2.586;9.883;10.707;3.229;3.493
5.4;3.712;5.047;4.641;4.248;2.839;1.955;2.381;1.893;4.526;4.336;4.116;4.096;3.051;2.732;2.084;2.353;5.656;5.186;4.609;1.549;2.826;1.844;1.23;0.776;1.455;1.609;2.806;0.84;1.193;1.529;0.964;3.332;1.526;1.138;0.368;1.101;1.531;2.548;0.0;3.912;3.325;4.358;2.673;2.3;4.561;2.376;1.784;2.686;5.209;3.071;2.782;4.096;4.504;4.744;3.652;4.559;7.528;5.596;6.377;2.969;2.377;3.489;4.632;3.007;3.965;3.927;3.744;3.258;3.183;3.348;3.963;3.6;3.426;3.36;5.408;5.351;4.538;6.287;6.751;5.712;4.864;3.982;3.4;3.327;3.486;2.871;2.614;2.371;4.35;4.831;3.748;4.275;4.772;8.982;5.0;8.602;6.701;7.297;7.521;6.561;3.421;7.197;4.117;8.125;3.448;2.128;4.895;4.716;3.663;2.988;3.372;3.082;3.376;9.132;6.437;2.432;3.138;5.914;8.452;0.147;1.853;8.368;9.192;0.747;3.129
7.553;5.752;7.2;6.681;6.288;6.299;5.75;6.175;5.687;3.983;4.473;3.573;3.553;3.789;3.101;2.453;1.893;7.968;7.499;6.887;2.971;3.841;4.517;3.382;3.449;4.632;5.357;3.821;3.028;4.987;4.202;4.759;4.348;4.096;4.932;4.162;4.642;4.189;4.588;3.794;0.0;0.587;0.47;1.239;6.045;6.115;5.398;4.962;5.707;7.508;5.049;4.76;6.656;7.064;7.304;6.213;6.858;11.272;9.341;10.121;4.39;3.798;7.233;8.377;6.751;7.759;7.671;7.488;7.002;6.569;7.052;7.175;6.622;4.441;4.782;6.803;9.095;8.282;10.031;10.495;9.457;8.608;7.727;7.195;7.121;7.28;6.615;6.409;6.115;2.962;3.442;4.117;4.644;5.141;7.653;6.396;7.273;6.628;6.094;7.896;6.929;4.436;7.572;5.133;8.501;5.027;5.923;6.74;6.269;5.703;5.028;5.412;6.786;5.416;7.803;8.749;6.226;3.507;8.414;10.943;3.942;5.648;10.536;11.692;4.541;6.924
6.965;5.164;6.613;6.094;5.701;5.712;5.162;5.588;5.1;3.396;3.886;2.986;2.966;3.202;2.513;1.865;1.749;7.381;6.911;6.3;2.383;3.254;3.93;2.794;2.862;4.045;4.77;3.234;2.44;4.4;3.615;4.171;3.76;3.509;4.345;3.64;4.054;3.601;4.001;3.207;0.587;0.0;1.002;0.651;5.457;5.527;4.81;4.374;5.12;6.921;4.461;4.173;6.069;6.477;6.717;5.625;6.271;10.685;8.753;9.534;3.803;3.211;6.646;7.789;6.164;7.172;7.084;6.901;6.415;5.982;6.465;6.587;6.034;3.853;4.195;6.215;8.508;7.695;9.444;9.908;8.869;8.021;7.139;6.607;6.534;6.693;6.028;5.821;5.527;2.374;2.855;3.53;4.057;4.554;8.217;5.808;7.837;7.192;6.658;7.309;6.342;3.849;6.985;4.545;7.913;4.44;5.447;6.153;5.682;5.116;4.441;4.825;6.199;4.829;8.367;8.162;5.639;2.92;7.827;10.355;3.354;5.06;9.949;11.105;3.954;6.336
7.968;6.167;7.615;7.096;6.703;6.714;6.164;6.59;6.102;4.398;4.888;3.988;3.968;4.204;3.515;2.868;2.308;8.383;7.913;7.302;3.385;4.256;4.932;3.797;3.864;5.047;5.772;4.236;3.443;5.402;4.617;5.173;4.763;4.511;5.347;4.577;5.057;4.604;5.003;4.209;0.438;1.002;0.031;1.653;6.46;6.529;5.813;5.377;6.122;7.923;5.464;5.175;7.071;7.479;7.719;6.628;7.273;11.687;9.756;10.536;4.805;4.213;7.648;8.792;7.166;8.174;8.086;7.903;7.417;6.984;7.467;7.59;7.037;4.856;5.197;7.218;9.51;8.697;10.446;10.91;9.872;9.023;8.142;7.61;7.536;7.695;7.03;6.824;6.53;3.377;3.857;4.532;5.059;5.556;7.214;6.811;6.835;6.19;5.656;8.311;7.344;4.851;7.987;5.548;8.915;5.442;6.338;7.155;6.684;6.118;5.443;5.827;7.201;5.831;7.365;9.164;6.641;3.922;8.829;11.357;4.356;6.063;10.951;12.107;4.956;7.339
6.314;4.513;5.961;5.443;5.05;5.061;4.511;4.937;4.448;2.744;3.235;2.334;2.314;2.551;1.862;1.214;1.098;6.73;6.26;5.648;1.732;2.602;3.279;2.143;2.21;3.394;4.119;2.583;1.789;3.749;2.963;3.52;3.109;2.857;3.693;2.988;3.403;2.95;3.35;2.556;1.239;0.651;1.653;0.0;4.806;4.876;4.159;3.723;4.469;6.269;3.81;3.522;5.418;5.826;6.066;4.974;5.619;10.033;8.102;8.883;3.152;2.56;5.994;7.138;5.512;6.52;6.433;6.249;5.764;5.33;5.814;5.936;5.383;3.202;3.543;5.564;7.857;7.043;8.793;9.256;8.218;7.369;6.488;5.956;5.883;6.042;5.377;5.17;4.876;1.751;2.232;2.879;3.405;3.902;8.868;5.157;8.488;6.858;7.309;6.658;5.691;3.198;6.333;3.894;7.262;3.788;4.796;5.502;5.031;4.465;3.789;4.174;5.548;4.178;9.018;7.511;4.988;2.268;7.176;9.704;2.703;4.409;9.298;10.454;3.302;5.685
6.219;4.977;5.866;5.906;5.513;3.821;2.937;3.363;2.543;6.712;6.523;6.302;6.282;4.383;4.918;4.27;3.89;6.475;6.005;5.421;3.86;4.972;3.109;3.542;3.087;2.601;1.097;4.952;3.152;1.518;2.794;1.645;4.602;3.434;2.284;2.177;2.247;3.111;3.813;2.311;6.098;5.511;6.513;4.86;0.0;5.827;3.195;2.703;3.504;6.028;3.582;3.294;4.914;5.322;5.562;4.471;5.378;5.36;3.428;4.209;5.28;4.688;1.188;2.465;0.706;2.028;1.627;1.576;0.958;4.165;4.183;4.798;4.418;5.572;5.671;7.719;3.051;2.237;3.986;4.45;3.412;2.563;1.682;3.099;2.039;1.343;1.852;1.733;1.351;6.536;7.017;5.935;6.461;6.959;11.293;7.312;10.913;9.012;9.608;6.907;6.357;4.828;6.583;5.488;7.511;4.713;2.568;6.16;5.981;4.928;4.253;4.637;3.777;4.641;11.443;7.256;2.599;5.325;5.3;7.838;2.399;2.365;7.754;7.102;1.565;3.413
4.327;2.519;3.948;3.455;3.036;4.559;4.178;4.466;4.154;7.08;6.916;6.67;6.65;5.631;5.286;4.638;4.933;5.963;5.494;5.094;3.562;2.352;2.717;3.958;3.811;3.569;4.826;2.73;4.289;5.66;3.032;4.181;1.904;3.287;3.913;4.338;3.578;3.157;2.013;4.554;6.492;5.879;6.938;5.227;5.796;0.026;3.657;3.281;3.967;5.715;3.308;3.02;3.946;4.354;4.621;3.503;5.065;11.049;9.092;9.898;3.34;2.748;6.838;8.128;6.466;6.252;6.7;7.239;6.357;4.513;5.338;5.158;4.566;3.157;3.597;5.519;8.577;7.764;9.513;10.003;8.939;8.09;7.209;5.671;5.614;5.773;5.195;4.876;5.564;6.904;7.411;6.302;6.829;7.326;9.093;5.112;8.713;6.813;7.409;10.081;9.115;1.704;9.757;2.142;10.712;1.113;4.416;0.974;0.504;2.134;1.965;2.19;5.046;2.706;9.27;6.77;4.693;5.692;9.468;12.006;4.701;4.626;11.922;12.72;5.243;5.532
3.024;2.349;2.671;2.924;2.885;1.049;0.834;0.966;1.455;6.294;6.104;5.884;5.864;4.819;4.5;3.852;3.471;3.28;2.81;2.233;2.723;3.262;1.43;2.288;2.105;0.921;2.522;3.242;2.608;2.969;1.458;1.877;2.679;1.97;1.366;1.943;1.274;1.775;1.89;2.376;5.68;5.093;6.095;4.441;3.097;3.903;0.0;0.592;0.31;2.833;2.427;2.139;1.72;2.128;2.368;1.276;2.183;8.324;6.393;7.173;3.831;3.239;4.139;5.429;3.768;3.527;4.001;4.54;3.658;1.171;1.802;1.816;1.224;3.861;4.222;6.223;5.879;5.066;6.815;7.279;6.24;5.391;4.51;2.214;2.889;3.049;2.496;2.177;2.839;6.118;6.599;5.516;6.043;6.54;9.798;5.816;9.418;7.517;8.113;8.358;7.809;2.904;8.034;3.564;8.963;2.79;1.803;3.532;4.003;2.3;2.33;2.139;1.536;1.613;9.948;4.061;1.995;4.906;6.751;9.29;2.464;1.91;9.206;10.029;2.939;2.808
3.616;2.931;3.263;3.516;3.468;1.493;1.112;1.401;1.143;5.702;5.512;5.292;5.272;4.227;3.908;3.26;2.879;3.872;3.402;2.825;2.131;3.044;1.181;1.696;1.513;0.33;1.93;3.025;2.016;2.657;0.866;1.285;2.557;1.506;0.775;1.351;0.683;1.183;1.768;1.784;5.088;4.501;5.503;3.849;2.785;3.781;0.592;0.0;0.901;3.425;2.305;2.017;2.312;2.72;2.96;1.868;2.775;8.012;6.081;6.861;3.551;2.959;3.827;5.117;3.456;3.215;3.689;4.228;3.346;1.763;2.246;2.408;1.816;3.644;3.943;5.99;5.567;4.754;6.503;6.967;5.928;5.079;4.198;2.605;2.577;2.736;2.184;1.865;2.527;5.526;6.007;4.924;5.451;5.948;9.564;5.583;9.184;7.284;7.88;8.046;7.497;2.782;7.722;3.442;8.651;2.668;1.491;4.114;3.936;2.883;2.208;2.592;1.981;2.205;9.715;4.653;1.682;4.314;6.439;8.978;1.872;1.318;8.893;9.717;2.347;2.496
2.715;2.039;2.362;2.614;2.576;0.797;1.031;0.714;1.765;6.593;6.403;6.183;6.163;5.118;4.799;4.151;3.771;2.97;2.501;1.924;3.033;3.42;1.722;2.598;2.414;1.231;2.832;3.534;2.918;3.279;1.768;2.186;2.835;2.262;1.676;2.253;1.584;2.085;2.131;2.686;5.979;5.392;6.394;4.741;3.406;4.01;0.31;0.901;0.0;2.524;2.719;2.431;1.41;1.818;2.058;0.967;1.874;8.634;6.702;7.483;4.123;3.531;4.449;5.739;4.077;3.401;3.875;4.85;3.968;0.862;1.55;1.507;0.914;4.153;4.514;6.515;6.188;5.375;7.124;7.588;6.55;5.701;4.82;1.962;3.085;3.358;2.806;2.487;3.149;6.417;6.898;5.815;6.342;6.839;10.09;6.108;9.71;7.809;8.405;8.668;8.118;3.061;8.344;3.671;9.272;2.896;2.112;3.222;3.693;1.991;2.169;1.83;1.284;1.303;10.24;3.752;2.304;5.205;7.061;9.599;2.773;2.132;9.515;10.339;3.248;2.758
2.662;1.986;2.309;2.562;2.523;1.069;1.41;0.986;2.144;6.633;6.443;6.223;6.203;5.158;4.839;4.191;3.81;2.918;2.448;1.871;3.349;3.368;1.762;2.947;2.794;1.61;3.211;3.573;3.297;3.658;2.077;2.566;2.783;2.302;2.055;2.632;1.963;2.202;2.079;3.065;6.019;5.432;6.434;4.78;3.786;3.957;0.689;1.281;0.379;0.0;2.759;2.47;1.358;1.766;2.006;0.914;1.821;9.013;7.082;7.862;4.162;3.57;4.828;6.118;4.457;3.555;4.03;5.229;4.347;0.809;1.69;1.454;0.862;4.173;4.554;6.535;6.568;5.755;7.504;7.968;6.929;6.08;5.199;2.117;3.239;3.737;3.185;2.866;3.528;6.457;6.938;5.855;6.382;6.879;10.109;6.128;9.729;7.828;8.425;9.047;8.498;3.008;8.723;3.618;9.652;2.844;2.492;3.17;3.64;1.938;2.116;1.777;1.438;1.251;10.26;3.699;2.683;5.245;7.44;9.979;3.153;2.511;9.895;10.718;3.628;3.03
4.874;4.421;4.521;4.773;4.958;3.246;3.87;3.445;4.603;9.092;8.902;8.682;8.662;7.617;7.298;6.65;6.27;2.919;2.45;1.838;5.809;5.795;4.221;5.406;5.253;4.07;5.67;6.033;5.756;6.118;4.536;5.025;5.21;4.761;4.515;5.092;4.423;4.661;4.421;5.524;8.478;7.891;8.893;7.24;6.245;6.392;3.148;3.74;2.839;2.459;0.0;4.93;3.793;3.738;3.498;3.349;1.809;11.376;9.445;10.225;6.622;6.03;6.639;8.481;6.458;5.247;5.722;7.592;6.271;2.902;2.741;2.126;2.34;6.601;7.013;8.963;8.378;7.565;8.799;9.263;8.383;7.891;7.01;3.809;4.931;5.739;5.644;5.325;5.988;8.916;9.397;8.314;8.841;9.338;12.537;8.555;12.157;10.256;10.852;11.507;10.957;5.436;11.182;6.053;12.111;5.279;4.951;5.604;6.075;4.373;4.551;4.212;3.13;3.685;12.687;3.701;4.743;7.704;9.9;12.438;5.612;4.97;12.354;13.178;6.087;5.008
5.162;4.71;4.809;5.062;5.246;3.535;4.158;3.734;4.892;9.381;9.191;8.971;8.951;7.906;7.586;6.939;6.558;3.208;2.738;2.127;6.097;6.084;4.509;5.695;5.541;4.358;5.959;6.321;6.045;6.406;4.825;5.313;5.499;5.05;4.803;5.38;4.711;4.95;4.71;5.813;8.767;8.179;9.182;7.528;6.534;6.68;3.437;4.029;3.127;2.748;0.289;0.0;4.081;4.027;3.786;3.637;2.098;11.665;9.733;10.514;6.91;6.318;6.928;8.769;6.747;5.536;6.01;7.881;6.559;3.191;3.03;2.415;2.628;6.889;7.302;9.251;8.667;7.854;9.087;9.551;8.672;8.18;7.298;4.097;5.22;6.028;5.933;5.614;6.276;9.205;9.686;8.603;9.13;9.627;12.825;8.844;12.445;10.544;11.141;11.795;11.246;5.724;11.471;6.341;12.399;5.567;5.239;5.893;6.364;4.661;4.84;4.5;3.419;3.974;12.975;3.989;5.032;7.993;10.188;12.727;5.9;5.259;12.642;13.466;6.376;5.297
1.304;1.976;0.952;1.204;1.583;2.071;2.413;1.989;3.147;7.673;7.483;7.263;7.243;6.198;5.879;5.231;4.85;2.171;1.797;2.308;4.389;3.357;2.772;3.979;3.796;2.613;4.213;3.735;4.3;4.661;3.087;3.568;2.772;3.342;3.058;3.635;2.966;3.212;2.068;4.067;7.059;6.472;7.474;5.821;4.788;3.946;1.691;2.283;1.382;3.115;3.363;3.075;0.0;0.408;0.648;0.51;2.466;10.016;8.084;8.865;4.346;3.753;5.831;7.12;5.459;4.66;5.134;6.232;5.35;1.914;2.794;2.559;1.966;4.163;4.576;6.525;7.57;6.757;8.135;8.599;7.719;7.083;6.202;3.221;4.344;4.74;4.187;3.868;4.531;7.497;7.978;6.895;7.422;7.919;10.099;6.117;9.719;7.818;8.414;10.05;9.5;2.998;9.726;3.608;10.654;2.833;3.494;3.159;3.63;1.928;2.106;1.766;2.543;1.24;10.249;2.952;3.686;6.285;8.443;10.981;4.155;3.514;10.897;11.721;4.63;4.032
1.136;1.968;0.783;1.035;1.414;2.479;2.821;2.396;3.555;8.081;7.891;7.671;7.651;6.606;6.287;5.639;5.258;1.763;1.389;1.9;4.797;3.765;3.18;4.387;4.204;3.021;4.621;4.143;4.708;5.069;3.495;3.976;3.18;3.75;3.466;4.043;3.374;3.62;2.476;4.475;7.467;6.88;7.882;6.228;5.196;4.354;2.099;2.691;1.79;3.051;3.771;3.483;0.408;0.0;0.24;0.918;2.401;10.424;8.492;9.273;4.753;4.161;6.239;7.528;5.867;5.068;5.542;6.64;5.757;2.322;3.202;2.718;2.374;4.57;4.984;6.932;7.673;7.165;7.727;8.191;7.311;7.491;6.61;3.629;4.752;5.148;4.595;4.276;4.939;7.905;8.386;7.303;7.83;8.327;10.507;6.525;10.127;8.226;8.822;10.458;9.908;3.406;10.134;4.016;11.062;3.241;3.902;3.548;4.019;2.336;2.514;2.174;2.951;1.648;10.657;2.544;4.094;6.693;8.851;11.389;4.563;3.921;11.305;12.129;5.038;4.44
