Index;ID;Spoj;Linka;ZastavkaStart;ZastavkaFinish;CasStart;CasFinish;Trvanie;Vzdialenost;Spotreba
477;"800";"621";"24";87;24;775;801;26;8.1;12.1
478;"103";"74";"4";92;93;777;816;39;12.358;18.5
479;"212";"369";"5";77;92;778;805;27;7.371;11.1
480;"613";"28";"22";160;42;778;796;18;6.423;9.6
481;"946";"137";"29";42;159;779;805;26;11.047;16.6
482;"1026";"108";"31";25;66;779;795;16;6.472;9.7
483;"252";"26";"6";93;49;780;811;31;9.521;14.3
484;"305";"391";"6";49;93;780;813;33;9.623;14.4
485;"626";"112";"22";11;160;780;810;30;11.48;17.2
486;"973";"27";"30";501;42;780;793;13;4.347;6.5
487;"66";"540";"3";77;77;782;819;37;10.579;15.9
488;"407";"26";"14";93;92;782;822;40;11.993;18.0
489;"1043";"342";"31";114;42;783;796;13;4.917;7.4
490;"491";"160";"16";49;49;785;823;38;11.335;17.0
491;"909";"436";"27";115;49;785;815;30;11.856;17.8
492;"538";"156";"21";25;1;786;799;13;4.272;6.4
493;"638";"143";"22";42;11;786;797;11;4.279;6.4
494;"996";"260";"30";99;42;787;798;11;3.872;5.8
495;"210";"362";"5";92;77;790;815;25;7.504;11.3
496;"905";"231";"27";25;115;791;809;18;7.217;10.8
497;"464";"400";"14";93;92;792;832;40;11.993;18.0
498;"381";"194";"7";49;96;795;830;35;11.216;16.8
499;"812";"60";"26";58;72;796;826;30;9.569;14.4
500;"80";"9";"4";92;93;797;836;39;12.358;18.5
501;"232";"493";"5";77;92;798;825;27;7.371;11.1
502;"655";"183";"22";160;42;798;816;18;6.423;9.6
503;"279";"95";"6";49;93;800;833;33;9.623;14.4
504;"557";"402";"21";45;25;800;811;11;3.423;5.1
505;"639";"145";"22";11;160;800;830;30;11.48;17.2
506;"1027";"110";"31";66;114;801;829;28;10.178;15.3
507;"7";"25";"1";112;112;802;854;52;16.272;24.4
508;"59";"517";"3";77;77;802;839;37;10.579;15.9
509;"461";"315";"14";93;92;802;842;40;11.993;18.0
510;"477";"40";"16";49;49;805;843;38;11.335;17.0
511;"276";"84";"6";119;49;806;831;25;7.46;11.2
512;"790";"412";"24";24;87;806;830;24;8.064;12.1
513;"791";"413";"24";24;87;806;830;24;8.064;12.1
514;"148";"464";"4";92;93;807;846;39;12.358;18.5
515;"539";"158";"21";1;45;807;830;23;8.468;12.7
516;"947";"139";"29";159;42;807;830;23;10.305;15.5
517;"213";"371";"5";92;77;810;835;25;7.504;11.3
518;"353";"20";"7";49;96;810;845;35;11.216;16.8
519;"906";"233";"27";115;25;810;830;20;7.885;11.8
520;"457";"180";"14";93;92;812;852;40;11.993;18.0
521;"666";"402";"22";42;11;813;824;11;4.279;6.4
522;"378";"169";"7";96;49;815;849;34;11.152;16.7
523;"820";"91";"26";42;58;815;831;16;4.999;7.5
524;"829";"171";"26";72;58;815;844;29;9.99;15.0
525;"854";"4";"27";25;115;816;834;18;7.217;10.8
526;"1009";"51";"31";42;66;816;830;14;5.729;8.6
527;"92";"46";"4";92;93;817;856;39;12.358;18.5
528;"194";"291";"5";77;92;818;845;27;7.371;11.1
529;"627";"114";"22";160;11;818;847;29;11.288;16.9
530;"974";"30";"30";42;501;818;829;11;2.432;3.6
531;"297";"327";"6";49;119;820;847;27;7.738;11.6
532;"306";"393";"6";93;49;820;851;31;9.521;14.3
533;"531";"108";"21";25;1;821;834;13;4.272;6.4
534;"733";"84";"24";42;82;821;830;9;3.226;4.8
535;"28";"416";"3";77;77;822;859;37;10.579;15.9
536;"460";"304";"14";93;92;822;862;40;11.993;18.0
537;"910";"438";"27";49;115;822;854;32;12.888;19.3
538;"500";"35";"20";160;160;823;872;49;18.913;28.4
539;"656";"187";"22";42;160;823;840;17;6.139;9.2
540;"482";"58";"16";49;49;825;863;38;11.335;17.0
541;"667";"404";"22";11;160;825;855;30;11.48;17.2
542;"146";"304";"4";92;93;827;866;39;12.358;18.5
543;"233";"495";"5";92;77;830;855;25;7.504;11.3
544;"848";"234";"26";72;58;830;859;29;9.99;15.0
545;"747";"167";"24";24;87;831;855;24;8.064;12.1
546;"755";"209";"24";24;87;831;855;24;8.064;12.1
547;"67";"543";"3";77;77;832;869;37;10.579;15.9
548;"382";"196";"7";96;49;832;866;34;11.152;16.7
549;"455";"169";"14";93;92;832;872;40;11.993;18.0
550;"387";"223";"7";49;96;835;870;35;11.216;16.8
551;"855";"6";"27";115;49;835;865;30;11.856;17.8
552;"517";"4";"21";25;45;836;845;9;3.588;5.4
553;"105";"80";"4";92;93;837;876;39;12.358;18.5
554;"513";"132";"20";230;160;837;846;9;4.152;6.2
555;"214";"373";"5";77;92;838;865;27;7.371;11.1
556;"280";"97";"6";93;49;840;871;31;9.521;14.3
557;"283";"182";"6";49;119;840;867;27;7.738;11.6
558;"540";"160";"21";45;1;840;864;24;8.431;12.6
559;"792";"414";"24";87;82;840;870;30;10.53;15.8
560;"793";"415";"24";87;82;840;870;30;10.53;15.8
561;"975";"32";"30";501;42;840;853;13;4.347;6.5
562;"558";"408";"21";25;1;841;854;13;4.272;6.4
563;"16";"29";"3";77;77;842;879;37;10.579;15.9
564;"443";"130";"14";93;92;842;882;40;11.993;18.0
565;"532";"110";"21";1;45;842;865;23;8.468;12.7
566;"657";"189";"22";160;17;843;865;22;7.631;11.4
567;"734";"86";"24";82;87;843;873;30;10.317;15.5
568;"821";"93";"26";58;72;843;873;30;9.569;14.4
569;"1028";"112";"31";114;42;843;856;13;4.917;7.4
570;"948";"146";"29";42;159;844;870;26;11.047;16.6
571;"492";"163";"16";49;49;845;883;38;11.335;17.0
572;"813";"65";"26";72;58;845;874;29;9.99;15.0
573;"1010";"53";"31";66;25;846;865;19;6.708;10.1
574;"1015";"74";"31";42;66;846;860;14;5.729;8.6
575;"130";"154";"4";92;93;847;886;39;12.358;18.5
576;"354";"22";"7";96;49;847;881;34;11.152;16.7
577;"640";"147";"22";160;11;848;877;29;11.288;16.9
578;"195";"293";"5";92;77;850;875;25;7.504;11.3
579;"628";"116";"22";11;160;850;880;30;11.48;17.2
580;"830";"173";"26";58;72;851;881;30;9.569;14.4
581;"917";"567";"27";25;115;851;869;18;7.217;10.8
582;"60";"520";"3";77;77;852;889;37;10.579;15.9
583;"456";"177";"14";93;92;852;892;40;11.993;18.0
584;"518";"6";"21";45;1;852;876;24;8.431;12.6
585;"514";"135";"20";160;160;853;902;49;18.913;28.4
586;"379";"171";"7";49;96;855;890;35;11.216;16.8
587;"783";"336";"24";82;87;855;885;30;10.317;15.5
588;"785";"346";"24";82;87;855;885;30;10.317;15.5
589;"128";"143";"4";92;93;857;896;39;12.358;18.5
590;"559";"410";"21";1;45;857;880;23;8.468;12.7
591;"748";"169";"24";87;82;857;887;30;10.53;15.8
592;"756";"211";"24";87;82;857;887;30;10.53;15.8
593;"188";"276";"5";77;92;858;885;27;7.371;11.1
594;"668";"406";"22";160;11;858;887;29;11.288;16.9
595;"307";"395";"6";49;93;860;893;33;9.623;14.4
596;"8";"28";"1";112;112;862;914;52;16.272;24.4
597;"12";"16";"3";77;77;862;899;37;10.579;15.9
598;"418";"58";"14";93;92;862;902;40;11.993;18.0
599;"478";"43";"16";49;49;865;903;38;11.335;17.0
600;"911";"440";"27";115;25;865;885;20;7.885;11.8
601;"298";"329";"6";119;49;866;891;25;7.46;11.2
602;"100";"66";"4";92;93;867;906;39;12.358;18.5
603;"215";"375";"5";92;77;870;895;25;7.504;11.3
604;"345";"2";"7";49;96;870;905;35;11.216;16.8
605;"862";"27";"27";25;115;871;889;18;7.217;10.8
606;"29";"419";"3";77;77;872;909;37;10.579;15.9
607;"388";"225";"7";96;49;872;906;34;11.152;16.7
608;"414";"46";"14";93;92;872;912;40;11.993;18.0
609;"533";"112";"21";45;1;872;896;24;8.431;12.6
610;"856";"8";"27";49;115;872;904;32;12.888;19.3
611;"658";"194";"22";17;160;873;895;22;8.041;12.1
612;"949";"148";"29";159;42;874;897;23;10.305;15.5
613;"1029";"117";"31";25;63;874;893;19;7.252;10.9
614;"664";"272";"22";160;11;875;904;29;11.288;16.9
615;"724";"67";"24";87;82;875;905;30;10.53;15.8
616;"794";"416";"24";82;87;875;905;30;10.317;15.5
617;"795";"417";"24";82;87;875;905;30;10.317;15.5
618;"822";"96";"26";72;58;875;904;29;9.99;15.0
619;"849";"236";"26";58;72;876;906;30;9.569;14.4
620;"1016";"76";"31";66;114;876;904;28;10.178;15.3
621;"140";"193";"4";92;93;877;916;39;12.358;18.5
622;"519";"8";"21";1;45;877;900;23;8.468;12.7
623;"234";"497";"5";77;92;878;905;27;7.371;11.1
624;"990";"214";"30";42;501;878;889;11;2.432;3.6
625;"281";"99";"6";49;119;880;907;27;7.738;11.6
626;"641";"149";"22";11;160;880;910;30;11.48;17.2
627;"918";"569";"27";115;25;880;900;20;7.885;11.8
628;"68";"546";"3";77;77;882;919;37;10.579;15.9
629;"452";"156";"14";93;92;882;922;40;11.993;18.0
630;"501";"38";"20";160;160;883;932;49;18.913;28.4
631;"976";"34";"30";42;99;883;894;11;4.159;6.2
632;"486";"124";"16";49;49;885;923;38;11.335;17.0
633;"284";"184";"6";119;49;886;911;25;7.46;11.2
634;"138";"179";"4";92;93;887;926;39;12.358;18.5
635;"560";"412";"21";45;1;887;911;24;8.431;12.6
636;"629";"118";"22";160;11;888;917;29;11.288;16.9
637;"189";"278";"5";92;77;890;915;25;7.504;11.3
638;"17";"32";"3";77;77;892;929;37;10.579;15.9
639;"380";"173";"7";96;49;892;926;34;11.152;16.7
640;"424";"81";"14";93;92;892;932;40;11.993;18.0
641;"355";"24";"7";49;96;895;930;35;11.216;16.8
642;"749";"171";"24";82;87;895;925;30;10.317;15.5
643;"757";"213";"24";82;87;895;925;30;10.317;15.5
644;"784";"338";"24";87;82;895;925;30;10.53;15.8
645;"786";"348";"24";87;82;895;925;30;10.53;15.8
646;"863";"29";"27";115;49;895;925;30;11.856;17.8
647;"95";"56";"4";92;93;897;936;39;12.358;18.5
648;"977";"37";"30";99;42;897;908;11;3.872;5.8
649;"196";"295";"5";77;92;898;925;27;7.371;11.1
650;"299";"331";"6";49;119;900;927;27;7.738;11.6
651;"308";"397";"6";93;49;900;931;31;9.521;14.3
652;"669";"408";"22";11;160;900;930;30;11.48;17.2
653;"991";"216";"30";501;42;900;913;13;4.347;6.5
654;"61";"523";"3";77;77;902;939;37;10.579;15.9
655;"429";"93";"14";93;92;902;942;40;11.993;18.0
656;"534";"114";"21";1;45;902;925;23;8.468;12.7
657;"659";"196";"22";160;11;903;932;29;11.288;16.9
658;"1030";"119";"31";63;25;903;925;22;8.134;12.2
659;"950";"153";"29";42;159;904;930;26;11.047;16.6
660;"1031";"133";"31";25;66;904;920;16;6.472;9.7
661;"493";"166";"16";49;49;905;943;38;11.335;17.0
662;"1017";"78";"31";114;42;905;918;13;4.917;7.4
663;"814";"67";"26";58;72;906;936;30;9.569;14.4
664;"110";"97";"4";92;93;907;946;39;12.358;18.5
665;"346";"4";"7";96;49;907;941;34;11.152;16.7
666;"520";"10";"21";45;1;907;931;24;8.431;12.6
667;"235";"499";"5";92;77;910;935;25;7.504;11.3
668;"665";"274";"22";11;42;910;923;13;4.499;6.7
669;"725";"69";"24";82;87;910;940;30;10.317;15.5
670;"831";"178";"26";72;58;910;939;29;9.99;15.0
671;"963";"324";"29";42;14;910;917;7;1.734;2.6
672;"912";"445";"27";25;115;911;929;18;7.217;10.8
673;"13";"19";"3";77;77;912;949;37;10.579;15.9
674;"426";"87";"14";93;92;912;952;40;11.993;18.0
675;"515";"138";"20";160;160;913;962;49;18.913;28.4
676;"369";"91";"7";49;96;915;950;35;11.216;16.8
677;"796";"418";"24";87;25;915;939;24;7.303;11.0
678;"797";"419";"24";87;25;915;939;24;7.303;11.0
679;"857";"10";"27";115;25;915;935;20;7.885;11.8
680;"111";"99";"4";92;93;917;956;39;12.358;18.5
681;"561";"414";"21";1;45;917;940;23;8.468;12.7
682;"216";"377";"5";77;92;918;945;27;7.371;11.1
683;"642";"151";"22";160;11;918;947;29;11.288;16.9
684;"964";"326";"29";14;42;918;927;9;3.163;4.7
685;"293";"233";"6";49;93;920;953;33;9.623;14.4
686;"630";"120";"22";11;160;920;950;30;11.48;17.2
687;"9";"31";"1";112;112;922;974;52;16.272;24.4
688;"30";"422";"3";77;77;922;959;37;10.579;15.9
689;"427";"89";"14";93;92;922;962;40;11.993;18.0
690;"484";"98";"16";49;49;925;963;38;11.335;17.0
691;"282";"101";"6";119;49;926;951;25;7.46;11.2
692;"919";"574";"27";25;115;926;944;18;7.217;10.8
693;"139";"187";"4";92;93;927;966;39;12.358;18.5
694;"197";"297";"5";92;77;930;955;25;7.504;11.3
695;"389";"227";"7";49;96;930;965;35;11.216;16.8
696;"750";"173";"24";87;82;930;960;30;10.53;15.8
697;"758";"215";"24";87;82;930;960;30;10.53;15.8
698;"69";"549";"3";77;77;932;969;37;10.579;15.9
699;"356";"26";"7";96;49;932;966;34;11.152;16.7
700;"428";"91";"14";93;92;932;972;40;11.993;18.0
701;"864";"31";"27";49;115;932;964;32;12.888;19.3
702;"951";"155";"29";159;42;934;957;23;10.305;15.5
703;"787";"350";"24";82;87;935;965;30;10.317;15.5
704;"850";"241";"26";72;58;935;964;29;9.99;15.0
705;"913";"447";"27";115;25;935;955;20;7.885;11.8
706;"823";"98";"26";58;72;936;966;30;9.569;14.4
707;"1018";"80";"31";42;66;936;950;14;5.729;8.6
708;"1032";"135";"31";66;114;936;964;28;10.178;15.3
709;"113";"103";"4";92;93;937;976;39;12.358;18.5
710;"521";"12";"21";1;45;937;960;23;8.468;12.7
711;"535";"116";"21";45;1;937;961;24;8.431;12.6
712;"190";"280";"5";77;92;938;965;27;7.371;11.1
713;"670";"410";"22";160;11;938;967;29;11.288;16.9
714;"309";"399";"6";49;119;940;967;27;7.738;11.6
715;"660";"198";"22";11;160;940;970;30;11.48;17.2
716;"18";"35";"3";77;77;942;979;37;10.579;15.9
717;"425";"83";"14";93;92;942;982;40;11.993;18.0
718;"502";"41";"20";160;160;943;992;49;18.913;28.4
719;"997";"322";"30";42;99;943;954;11;4.159;6.2
720;"472";"20";"16";49;49;945;983;38;11.335;17.0
721;"300";"333";"6";119;49;946;971;25;7.46;11.2
722;"114";"105";"4";92;93;947;986;39;12.358;18.5
723;"992";"219";"30";42;42;949;973;24;7.592;11.4
724;"217";"379";"5";92;77;950;975;25;7.504;11.3
725;"62";"526";"3";77;77;952;989;37;10.579;15.9
726;"430";"95";"14";93;92;952;992;40;11.993;18.0
727;"562";"416";"21";45;25;952;963;11;3.423;5.1
728;"370";"93";"7";96;49;955;989;34;11.152;16.7
729;"920";"576";"27";115;25;955;975;20;7.885;11.8
730;"144";"297";"4";92;93;957;996;39;12.358;18.5
731;"998";"325";"30";99;42;957;968;11;3.872;5.8
732;"236";"501";"5";77;92;958;985;27;7.371;11.1
733;"294";"235";"6";93;49;960;991;31;9.521;14.3
734;"313";"609";"6";49;119;960;987;27;7.738;11.6
735;"643";"153";"22";11;160;960;990;30;11.48;17.2
736;"14";"22";"3";77;77;962;999;37;10.579;15.9
737;"431";"97";"14";93;92;962;1002;40;11.993;18.0
738;"536";"118";"21";1;45;962;985;23;8.468;12.7
739;"631";"122";"22";160;11;963;992;29;11.288;16.9
740;"952";"159";"29";42;159;964;990;26;11.047;16.6
741;"494";"169";"16";49;49;965;1003;38;11.335;17.0
742;"751";"175";"24";82;87;965;995;30;10.317;15.5
743;"759";"217";"24";82;87;965;995;30;10.317;15.5
744;"815";"72";"26";72;42;965;978;13;4.404;6.6
745;"1033";"137";"31";114;66;965;992;27;11.388;17.1
746;"832";"180";"26";58;72;966;996;30;9.569;14.4
747;"858";"15";"27";25;115;966;984;18;7.217;10.8
748;"1019";"82";"31";66;25;966;985;19;6.708;10.1
749;"115";"107";"4";92;93;967;1006;39;12.358;18.5
750;"390";"229";"7";96;49;967;1001;34;11.152;16.7
751;"522";"14";"21";45;25;967;978;11;3.423;5.1
752;"191";"282";"5";92;77;970;995;25;7.504;11.3
753;"347";"6";"7";49;96;970;1005;35;11.216;16.8
754;"865";"33";"27";115;25;970;990;20;7.885;11.8
755;"432";"99";"14";93;92;972;1012;40;11.993;18.0
756;"516";"141";"20";160;75;973;1001;28;10.236;15.4
757;"788";"352";"24";87;82;975;1005;30;10.53;15.8
758;"31";"425";"3";77;77;977;1014;37;10.579;15.9
759;"198";"299";"5";77;92;978;1005;27;7.371;11.1
760;"301";"335";"6";49;93;980;1013;33;9.623;14.4
761;"671";"412";"22";11;160;980;1010;30;11.48;17.2
762;"116";"109";"4";92;93;982;1021;39;12.358;18.5
763;"529";"54";"21";25;1;983;996;13;4.272;6.4
764;"485";"101";"16";49;49;985;1023;38;11.335;17.0
765;"859";"17";"27";115;49;985;1015;30;11.856;17.8
766;"310";"401";"6";119;49;986;1011;25;7.46;11.2
767;"661";"200";"22";160;11;986;1015;29;11.288;16.9
768;"465";"413";"14";93;92;987;1027;40;11.993;18.0
769;"237";"503";"5";92;77;990;1015;25;7.504;11.3
770;"391";"231";"7";49;96;990;1025;35;11.216;16.8
771;"19";"38";"3";77;77;992;1029;37;10.579;15.9
772;"993";"221";"30";42;99;993;1004;11;4.159;6.2
773;"953";"161";"29";159;42;994;1017;23;10.305;15.5
774;"824";"103";"26";72;58;995;1024;29;9.99;15.0
775;"851";"243";"26";58;72;996;1026;30;9.569;14.4
776;"921";"581";"27";25;115;996;1014;18;7.217;10.8
777;"1034";"139";"31";66;42;996;1012;16;5.787;8.7
778;"145";"301";"4";92;93;997;1036;39;12.358;18.5
779;"530";"56";"21";1;25;997;1011;14;4.125;6.2
780;"537";"120";"21";45;25;997;1008;11;3.423;5.1
781;"218";"381";"5";77;92;998;1025;27;7.371;11.1
782;"295";"237";"6";49;119;1000;1027;27;7.738;11.6
783;"632";"124";"22";11;42;1000;1013;13;4.499;6.7
784;"434";"103";"14";93;92;1002;1042;40;11.993;18.0
785;"503";"44";"20";160;75;1003;1031;28;10.236;15.4
786;"728";"76";"24";25;87;1003;1025;22;7.341;11.0
787;"737";"97";"24";25;87;1003;1025;22;7.341;11.0
788;"1020";"87";"31";25;66;1004;1020;16;6.472;9.7
789;"490";"148";"16";49;49;1005;1043;38;11.335;17.0
790;"752";"177";"24";87;82;1005;1035;30;10.53;15.8
791;"760";"219";"24";87;82;1005;1035;30;10.53;15.8
792;"314";"611";"6";119;49;1006;1031;25;7.46;11.2
793;"15";"25";"3";77;77;1007;1044;37;10.579;15.9
794;"348";"8";"7";96;49;1007;1041;34;11.152;16.7
795;"994";"224";"30";99;42;1007;1018;11;3.872;5.8
796;"644";"155";"22";160;11;1008;1036;28;11.288;16.9
797;"199";"301";"5";92;77;1010;1035;25;7.504;11.3
798;"119";"117";"4";92;93;1012;1051;39;12.358;18.5
799;"563";"422";"21";25;1;1013;1026;13;4.272;6.4
800;"523";"18";"21";25;45;1016;1025;9;3.588;5.4
801;"866";"38";"27";25;115;1016;1034;18;7.217;10.8
802;"436";"107";"14";93;92;1017;1057;40;11.993;18.0
803;"192";"284";"5";77;92;1018;1045;27;7.371;11.1
804;"302";"337";"6";93;49;1020;1051;31;9.521;14.3
805;"311";"403";"6";49;119;1020;1047;27;7.738;11.6
806;"662";"202";"22";11;160;1020;1050;30;11.48;17.2
807;"789";"354";"24";82;42;1020;1030;10;2.976;4.5
808;"922";"583";"27";115;25;1020;1040;20;7.885;11.8
809;"70";"552";"3";77;77;1022;1059;37;10.579;15.9
810;"860";"19";"27";49;115;1022;1054;32;12.888;19.3
811;"954";"165";"29";42;159;1024;1050;26;11.047;16.6
812;"489";"142";"16";49;49;1025;1063;38;11.335;17.0
813;"825";"105";"26";58;72;1026;1056;30;9.569;14.4
814;"1021";"89";"31";66;25;1026;1045;19;6.708;10.1
815;"81";"11";"4";92;93;1027;1066;39;12.358;18.5
816;"392";"233";"7";96;49;1027;1061;34;11.152;16.7
817;"524";"20";"21";45;1;1027;1051;24;8.431;12.6
818;"564";"424";"21";1;43;1027;1049;22;7.881;11.8
819;"672";"414";"22";160;42;1028;1043;15;6.423;9.6
820;"219";"383";"5";92;77;1030;1055;25;7.504;11.3
821;"852";"247";"26";72;58;1030;1059;29;9.99;15.0
822;"435";"105";"14";93;92;1032;1072;40;11.993;18.0
823;"695";"3";"24";25;87;1033;1055;22;7.341;11.0
824;"395";"265";"7";49;96;1035;1069;34;11.216;16.8
825;"730";"78";"24";87;82;1035;1065;30;10.53;15.8
826;"739";"99";"24";87;82;1035;1065;30;10.53;15.8
827;"32";"428";"3";77;77;1037;1074;37;10.579;15.9
828;"238";"505";"5";77;92;1038;1065;27;7.371;11.1
829;"323";"841";"6";49;93;1040;1073;33;9.623;14.4
830;"645";"157";"22";11;160;1040;1070;30;11.48;17.2
831;"867";"40";"27";115;49;1040;1070;30;11.856;17.8
832;"120";"119";"4";92;93;1042;1081;39;12.358;18.5
833;"984";"83";"30";42;99;1043;1054;11;4.159;6.2
834;"480";"49";"16";49;49;1045;1083;38;11.335;17.0
835;"296";"239";"6";119;49;1046;1071;25;7.46;11.2
836;"438";"117";"14";93;92;1047;1087;40;11.993;18.0
837;"1022";"92";"31";25;66;1049;1065;16;6.472;9.7
838;"193";"286";"5";92;77;1050;1075;25;7.504;11.3
839;"753";"179";"24";82;87;1050;1080;30;10.317;15.5
840;"761";"221";"24";82;87;1050;1080;30;10.317;15.5
841;"63";"529";"3";77;77;1052;1089;37;10.579;15.9
842;"565";"426";"21";43;1;1053;1076;23;7.961;11.9
843;"955";"167";"29";159;14;1054;1082;28;11.702;17.6
844;"663";"204";"22";160;42;1056;1074;18;6.423;9.6
845;"923";"588";"27";25;115;1056;1074;18;7.217;10.8
846;"117";"111";"4";92;93;1057;1096;39;12.358;18.5
847;"525";"22";"21";1;43;1057;1079;22;7.881;11.8
848;"985";"86";"30";99;42;1057;1093;36;12.305;18.5
849;"200";"303";"5";77;92;1058;1085;27;7.371;11.1
850;"303";"339";"6";49;119;1060;1087;27;7.738;11.6
851;"696";"7";"24";87;25;1060;1084;24;7.303;11.0
852;"861";"21";"27";115;25;1060;1080;20;7.885;11.8
853;"437";"109";"14";93;92;1062;1102;40;11.993;18.0
854;"479";"46";"16";49;49;1065;1103;38;11.335;17.0
855;"312";"405";"6";119;49;1066;1091;25;7.46;11.2
856;"1023";"94";"31";66;42;1066;1082;16;5.787;8.7
857;"71";"555";"3";77;77;1067;1104;37;10.579;15.9
858;"123";"131";"4";92;93;1072;1111;39;12.358;18.5
859;"396";"267";"7";96;49;1072;1106;34;11.152;16.7
860;"673";"416";"22";42;11;1076;1086;10;4.279;6.4
861;"466";"429";"14";93;92;1077;1114;37;11.993;18.0
862;"239";"507";"5";92;77;1080;1103;23;7.504;11.3
863;"320";"691";"6";49;119;1080;1106;26;7.738;11.6
864;"324";"843";"6";93;49;1080;1111;31;9.521;14.3
865;"924";"590";"27";115;25;1080;1098;18;7.885;11.8
866;"33";"431";"3";77;77;1082;1116;34;10.579;15.9
867;"868";"42";"27";49;25;1082;1095;13;5.053;7.6
868;"220";"385";"5";77;92;1083;1107;24;7.371;11.1
869;"956";"169";"29";14;42;1083;1091;8;3.163;4.7
870;"483";"87";"16";49;49;1085;1122;37;11.335;17.0
871;"566";"428";"21";1;43;1085;1105;20;7.881;11.8
872;"754";"181";"24";87;25;1085;1107;22;7.303;11.0
873;"762";"223";"24";87;25;1085;1107;22;7.303;11.0
874;"826";"110";"26";72;42;1085;1098;13;4.404;6.6
875;"526";"24";"21";43;4;1086;1103;17;7.049;10.6
876;"732";"80";"24";82;42;1086;1095;9;2.976;4.5
877;"740";"101";"24";82;42;1086;1095;9;2.976;4.5
878;"853";"249";"26";58;72;1086;1116;30;9.569;14.4
879;"122";"127";"4";92;93;1087;1123;36;12.358;18.5
880;"646";"159";"22";160;11;1088;1113;25;11.288;16.9
881;"674";"418";"22";11;42;1090;1101;11;4.499;6.7
882;"440";"123";"14";93;92;1092;1129;37;11.993;18.0
883;"373";"145";"7";49;96;1095;1126;31;11.216;16.8
884;"64";"532";"3";77;77;1102;1136;34;10.579;15.9
885;"124";"133";"4";92;93;1102;1138;36;12.358;18.5
886;"201";"305";"5";92;77;1105;1128;23;7.504;11.3
887;"277";"87";"6";49;93;1105;1137;32;9.623;14.4
888;"304";"341";"6";119;49;1106;1131;25;7.46;11.2
889;"468";"457";"14";93;92;1107;1144;37;11.993;18.0
890;"567";"430";"21";43;1;1111;1130;19;7.961;11.9
891;"675";"420";"22";42;160;1111;1126;15;6.139;9.2
892;"957";"173";"29";42;159;1111;1134;23;11.047;16.6
893;"869";"44";"27";25;115;1116;1133;17;7.217;10.8
894;"1024";"99";"31";42;63;1116;1129;13;6.509;9.8
895;"118";"115";"4";92;93;1117;1153;36;12.358;18.5
896;"527";"26";"21";4;43;1117;1135;18;7.009;10.5
897;"240";"509";"5";77;92;1118;1142;24;7.371;11.1
898;"72";"558";"3";77;77;1122;1156;34;10.579;15.9
899;"467";"433";"14";93;92;1122;1159;37;11.993;18.0
900;"980";"63";"30";42;99;1123;1133;10;4.159;6.2
901;"221";"387";"5";92;77;1125;1148;23;7.504;11.3
902;"325";"845";"6";49;119;1125;1151;26;7.738;11.6
903;"321";"693";"6";119;49;1126;1151;25;7.46;11.2
904;"778";"311";"24";87;25;1130;1152;22;7.303;11.0
905;"374";"147";"7";96;49;1132;1164;32;11.152;16.7
906;"127";"141";"4";92;93;1137;1173;36;12.358;18.5
907;"981";"66";"30";99;42;1137;1148;11;3.872;5.8
908;"278";"89";"6";93;49;1140;1171;31;9.521;14.3
909;"647";"161";"22";11;160;1140;1166;26;11.48;17.2
910;"528";"28";"21";43;25;1141;1149;8;2.953;4.4
911;"65";"535";"3";77;77;1142;1176;34;10.579;15.9
912;"439";"121";"14";93;92;1142;1179;37;11.993;18.0
913;"202";"307";"5";77;92;1143;1167;24;7.371;11.1
914;"1025";"101";"31";63;42;1143;1158;15;7.213;10.8
915;"568";"432";"21";1;43;1145;1165;20;7.881;11.8
916;"676";"422";"22";160;11;1148;1173;25;11.288;16.9
917;"231";"427";"5";92;77;1150;1173;23;7.504;11.3
918;"285";"186";"6";49;119;1150;1176;26;7.738;11.6
919;"870";"46";"27";115;25;1150;1168;18;7.885;11.8
920;"958";"175";"29";159;42;1154;1174;20;10.305;15.5
921;"383";"208";"7";49;96;1155;1186;31;11.216;16.8
922;"125";"137";"4";92;93;1157;1193;36;12.358;18.5
923;"699";"18";"24";25;87;1158;1179;21;7.341;11.0
924;"73";"561";"3";77;77;1162;1196;34;10.579;15.9
925;"444";"132";"14";93;92;1162;1199;37;11.993;18.0
926;"222";"389";"5";77;92;1170;1194;24;7.371;11.1
927;"326";"847";"6";119;49;1171;1196;25;7.46;11.2
928;"203";"309";"5";92;77;1175;1198;23;7.504;11.3
929;"315";"651";"6";49;93;1175;1207;32;9.623;14.4
930;"677";"424";"22";11;160;1175;1201;26;11.48;17.2
931;"569";"434";"21";43;4;1176;1193;17;7.049;10.6
932;"763";"238";"24";42;82;1176;1183;7;3.226;4.8
933;"770";"264";"24";42;82;1176;1183;7;3.226;4.8
934;"871";"50";"27";25;115;1176;1193;17;7.217;10.8
935;"126";"139";"4";92;93;1177;1213;36;12.358;18.5
936;"701";"20";"24";87;25;1185;1207;22;7.303;11.0
937;"34";"434";"3";77;77;1187;1221;34;10.579;15.9
938;"446";"136";"14";93;92;1187;1224;37;11.993;18.0
939;"648";"163";"22";160;42;1188;1203;15;6.423;9.6
940;"286";"188";"6";119;49;1191;1216;25;7.46;11.2
941;"764";"240";"24";82;87;1191;1219;28;10.317;15.5
942;"771";"266";"24";82;87;1191;1219;28;10.317;15.5
943;"384";"210";"7";96;49;1192;1224;32;11.152;16.7
